WikiRevId,LastTimestamp,ShouldRevert,NotSure,LooksGood
enwiki:945562213,1584214757,0,0,1
enwiki:945562723,1584214743,0,0,1
enwiki:945563125,1584214738,0,1,0
enwiki:945562725,1584214734,0,1,0
enwiki:945562728,1584214728,0,1,0
enwiki:945563118,1584214721,0,1,0
enwiki:945562913,1584214718,0,0,1
enwiki:945562737,1584214713,0,1,0
enwiki:945562239,1584214700,0,1,0
enwiki:945562746,1584214694,0,1,0
enwiki:945562912,1584214692,0,1,0
enwiki:945562751,1584214682,0,1,0
enwiki:945562757,1584214660,0,1,0
enwiki:945562853,1584214658,0,1,0
enwiki:945562769,1584214649,0,1,0
enwiki:945562900,1584214629,0,0,1
enwiki:945562830,1584214613,0,0,1
enwiki:945561844,1584214599,0,0,1
enwiki:945562402,1584214598,0,1,0
enwiki:945562580,1584214592,0,0,1
enwiki:945561893,1584214568,1,0,0
enwiki:945562614,1584214561,0,1,0
enwiki:945560714,1584213673,0,0,1
enwiki:945560463,1584213652,0,0,1
enwiki:945560464,1584213640,0,0,1
enwiki:945560401,1584213616,0,1,0
enwiki:945560402,1584213540,0,0,1
enwiki:945560372,1584213519,0,0,1
enwiki:945560373,1584213513,0,1,0
enwiki:945560335,1584213503,0,1,0
enwiki:945560338,1584213495,0,0,1
enwiki:945560285,1584213483,0,1,0
enwiki:945560279,1584213468,1,0,0
enwiki:945560240,1584213452,0,0,1
enwiki:945560241,1584213449,0,0,1
enwiki:945560032,1584213445,0,0,1
enwiki:945560030,1584213433,0,0,1
enwiki:945560020,1584213418,0,0,1
enwiki:945560006,1584213336,0,0,1
enwiki:945559991,1584213329,0,1,0
enwiki:945559816,1584213322,0,0,1
enwiki:945559815,1584213314,0,0,1
enwiki:945559817,1584213298,0,0,1
enwiki:945559757,1584213254,0,1,0
enwiki:945559209,1584213235,0,1,0
enwiki:945559217,1584213220,0,0,1
enwiki:945559223,1584213211,0,0,1
enwiki:945559229,1584213195,0,0,1
enwiki:945559236,1584213176,0,0,1
enwiki:945559246,1584213162,0,1,0
enwiki:945559248,1584213148,0,0,1
enwiki:945559250,1584213140,0,0,1
enwiki:945559253,1584213129,0,1,0
enwiki:945559453,1584213121,0,0,1
enwiki:945559259,1584213116,0,0,1
enwiki:945558989,1584213104,1,0,0
enwiki:945559017,1584213098,1,0,0
enwiki:945559024,1584213089,0,1,0
enwiki:945559144,1584213055,0,0,1
enwiki:945559187,1584213031,0,1,0
enwiki:945559099,1584213000,1,0,0
enwiki:945555769,1584211579,0,0,1
enwiki:945555599,1584211570,0,0,1
enwiki:945554377,1584211542,0,0,1
enwiki:945554380,1584211471,0,0,1
enwiki:945555081,1584211452,0,1,0
enwiki:945554500,1584211290,0,0,1
enwiki:945554579,1584211267,1,0,0
enwiki:945554605,1584211251,0,1,0
enwiki:945554606,1584211233,0,1,0
enwiki:945384378,1584211033,0,1,0
enwiki:945384383,1584211012,0,0,1
enwiki:945384392,1584210984,0,1,0
enwiki:945384410,1584210967,0,1,0
enwiki:945384411,1584210939,0,0,1
enwiki:945384414,1584210922,0,1,0
enwiki:945384415,1584210913,0,0,1
enwiki:945384416,1584210882,0,0,1
enwiki:945536912,1584204705,0,1,0
enwiki:945536902,1584204667,0,1,0
enwiki:945536903,1584204632,0,1,0
enwiki:945536778,1584204447,0,1,0
enwiki:945536780,1584204414,0,1,0
enwiki:945536192,1584204394,0,1,0
enwiki:945536198,1584204368,0,0,1
enwiki:945535752,1584204249,1,0,0
enwiki:945535921,1584204189,0,1,0
enwiki:945533118,1584203240,1,0,0
enwiki:945532629,1584203202,1,0,0
enwiki:945533203,1584203191,0,0,1
enwiki:945532671,1584203075,1,0,0
enwiki:945533016,1584203038,1,0,0
enwiki:945533033,1584203011,0,0,1
enwiki:945532936,1584203004,0,0,1
enwiki:945532898,1584202973,1,0,0
enwiki:945531992,1584202965,0,0,1
enwiki:945531993,1584202816,1,0,0
enwiki:945532003,1584202793,1,0,0
enwiki:945532009,1584202744,1,0,0
enwiki:945532012,1584202740,0,1,0
enwiki:945532135,1584202738,0,1,0
enwiki:945531910,1584202709,1,0,0
enwiki:945531949,1584202677,1,0,0
enwiki:945531951,1584202663,1,0,0
enwiki:945532004,1584202611,1,0,0
enwiki:945513925,1584193594,0,0,1
enwiki:945513794,1584193564,1,0,0
enwiki:945513779,1584193517,0,1,0
enwiki:945513776,1584193443,0,1,0
enwiki:945511817,1584193432,0,0,1
enwiki:945512095,1584193426,0,1,0
enwiki:945511820,1584192514,0,1,0
enwiki:945512083,1584192511,0,1,0
enwiki:945512071,1584192505,0,1,0
enwiki:945511512,1584192501,0,1,0
enwiki:945512033,1584192498,0,1,0
enwiki:945511678,1584192490,0,1,0
enwiki:945511684,1584192485,0,1,0
enwiki:945511717,1584192467,0,0,1
enwiki:945511834,1584192437,1,0,0
enwiki:945511780,1584192386,0,1,0
enwiki:945511825,1584192382,0,1,0
frwiki:168407831,1584190924,0,0,1
frwiki:168407835,1584190912,0,1,0
frwiki:168407901,1584190904,0,1,0
frwiki:168407851,1584190900,0,0,1
frwiki:168407853,1584190881,0,0,1
